X,Y,Index_,event_unique_id,occurrencedate,reporteddate,premisetype,ucr_code,ucr_ext,offence,reportedyear,reportedmonth,reportedday,reporteddayofyear,reporteddayofweek,reportedhour,occurrenceyear,occurrencemonth,occurrenceday,occurrencedayofyear,occurrencedayofweek,occurrencehour,MCI,Division,Hood_ID,Neighbourhood,Lat,Long,ObjectId
-79.251022299999988,43.8334541,172243,GO-20171204405,2017-07-04T15:00:00.000Z,2017-07-05T20:15:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,July,5,186,Wednesday ,20,2017,July,4,185,Tuesday   ,15,Auto Theft,D42,131,Rouge (131),43.8334541,-79.2510223,159261
-79.4134064,43.6733665,172244,GO-20171228235,2017-07-09T00:01:00.000Z,2017-07-09T10:58:00.000Z,House,2135,210,Theft Of Motor Vehicle,2017,July,9,190,Sunday    ,10,2017,July,9,190,Sunday    ,0,Auto Theft,D14,95,Annex (95),43.6733665,-79.4134064,159262
-79.4324646,43.7204704,172245,GO-20171209401,2017-07-06T10:00:00.000Z,2017-07-06T14:47:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,July,6,187,Thursday  ,14,2017,July,6,187,Thursday  ,10,Auto Theft,D32,32,Englemount-Lawrence (32),43.7204704,-79.4324646,159263
-79.4535065,43.6383247,172246,GO-20171231766,2017-07-09T20:30:00.000Z,2017-07-09T22:37:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,July,9,190,Sunday    ,22,2017,July,9,190,Sunday    ,20,Auto Theft,D11,85,South Parkdale (85),43.6383247,-79.4535065,159264
-79.5623703,43.627346,172247,GO-20171180936,2017-07-01T21:00:00.000Z,2017-07-02T07:51:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,July,2,183,Sunday    ,7,2017,July,1,182,Saturday  ,21,Auto Theft,D22,12,Markland Wood (12),43.627346,-79.5623703,159265
-79.2450714,43.7141151,172248,GO-20171233869,2017-07-10T10:00:00.000Z,2017-07-10T10:01:00.000Z,Commercial,2135,210,Theft Of Motor Vehicle,2017,July,10,191,Monday    ,10,2017,July,10,191,Monday    ,10,Auto Theft,D41,123,Cliffcrest (123),43.7141151,-79.2450714,159266
-79.319305400000019,43.7476311,172249,GO-20171247524,2017-07-12T02:00:00.000Z,2017-07-12T09:45:00.000Z,House,2135,210,Theft Of Motor Vehicle,2017,July,12,193,Wednesday ,9,2017,July,12,193,Wednesday ,2,Auto Theft,D33,45,Parkwoods-Donalda (45),43.7476311,-79.3193054,159267
-79.418663,43.7298889,172250,GO-20171257380,2017-07-11T08:30:00.000Z,2017-07-13T18:01:00.000Z,House,2135,210,Theft Of Motor Vehicle,2017,July,13,194,Thursday  ,18,2017,July,11,192,Tuesday   ,8,Auto Theft,D32,39,Bedford Park-Nortown (39),43.7298889,-79.418663,159268
-79.570961,43.764419599999989,172251,GO-20171253265,2017-07-13T01:00:00.000Z,2017-07-13T04:34:00.000Z,House,2135,210,Theft Of Motor Vehicle,2017,July,13,194,Thursday  ,4,2017,July,13,194,Thursday  ,1,Auto Theft,D31,21,Humber Summit (21),43.7644196,-79.570961,159269
-79.3443832,43.7694283,172252,GO-20171257973,2017-07-13T18:00:00.000Z,2017-07-13T19:11:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,July,13,194,Thursday  ,19,2017,July,13,194,Thursday  ,18,Auto Theft,D33,53,Henry Farm (53),43.7694283,-79.3443832,159270
-79.5834274,43.6664352,172253,GO-20171266681,2017-07-15T02:10:00.000Z,2017-07-15T02:31:00.000Z,House,2135,210,Theft Of Motor Vehicle,2017,July,15,196,Saturday  ,2,2017,July,15,196,Saturday  ,2,Auto Theft,D22,11,Eringate-Centennial-West Deane (11),43.6664352,-79.5834274,159271
-79.5308533,43.7418175,172254,GO-2017679290,2017-03-10T10:00:00.000Z,2017-04-18T10:34:00.000Z,Commercial,2135,210,Theft Of Motor Vehicle,2017,April,18,108,Tuesday   ,10,2017,March,10,69,Friday    ,10,Auto Theft,D31,22,Humbermede (22),43.7418175,-79.5308533,159272
-79.5784836,43.7166634,172255,GO-2017693374,2017-04-09T21:00:00.000Z,2017-04-20T12:55:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,April,20,110,Thursday  ,12,2017,April,9,99,Sunday    ,21,Auto Theft,D23,1,West Humber-Clairville (1),43.7166634,-79.5784836,159273
-79.6044159,43.7559204,172256,GO-2017697868,2017-04-21T01:15:00.000Z,2017-04-21T06:46:00.000Z,House,2135,210,Theft Of Motor Vehicle,2017,April,21,111,Friday    ,6,2017,April,21,111,Friday    ,1,Auto Theft,D23,1,West Humber-Clairville (1),43.7559204,-79.6044159,159274
-79.3428192,43.7591515,172257,GO-2017355898,2017-02-25T14:30:00.000Z,2017-02-26T07:06:00.000Z,Other,2135,210,Theft Of Motor Vehicle,2017,February,26,57,Sunday    ,7,2017,February,25,56,Saturday  ,14,Auto Theft,D33,45,Parkwoods-Donalda (45),43.7591515,-79.3428192,159275
-79.618431099999981,43.719707500000013,172258,GO-2017711111,2017-04-23T00:01:00.000Z,2017-04-23T05:42:00.000Z,House,2135,210,Theft Of Motor Vehicle,2017,April,23,113,Sunday    ,5,2017,April,23,113,Sunday    ,0,Auto Theft,D23,1,West Humber-Clairville (1),43.7197075,-79.6184311,159276
-79.2785721,43.7853508,172259,GO-2016995095,2016-04-22T16:00:00.000Z,2016-06-08T10:42:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2016,June,8,160,Wednesday ,10,2016,April,22,113,Friday    ,16,Auto Theft,D42,128,Agincourt South-Malvern West (128),43.7853508,-79.2785721,159277
-79.549415600000017,43.6204758,172260,GO-2017721779,2017-04-24T20:20:00.000Z,2017-04-24T21:32:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,April,24,114,Monday    ,21,2017,April,24,114,Monday    ,20,Auto Theft,D22,14,Islington-City Centre West (14),43.6204758,-79.5494156,159278
-79.433609,43.682525599999984,172261,GO-2017724458,2017-04-24T23:00:00.000Z,2017-04-25T10:01:00.000Z,House,2135,210,Theft Of Motor Vehicle,2017,April,25,115,Tuesday   ,10,2017,April,24,114,Monday    ,23,Auto Theft,D13,107,Oakwood Village (107),43.6825256,-79.433609,159279
-79.28880310000001,43.8070526,172262,GO-2016746976,2016-05-01T20:30:00.000Z,2016-05-01T22:02:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2016,May,1,122,Sunday    ,22,2016,May,1,122,Sunday    ,20,Auto Theft,D42,129,Agincourt North (129),43.8070526,-79.2888031,159280
-79.2631836,43.823215500000011,172263,GO-20161364870,2016-08-02T20:00:00.000Z,2016-08-03T16:01:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2016,August,3,216,Wednesday ,16,2016,August,2,215,Tuesday   ,20,Auto Theft,D42,130,Milliken (130),43.8232155,-79.2631836,159281
-79.5635757,43.7496681,172264,GO-2017697661,2017-04-21T01:30:00.000Z,2017-04-21T05:23:00.000Z,House,2135,210,Theft Of Motor Vehicle,2017,April,21,111,Friday    ,5,2017,April,21,111,Friday    ,1,Auto Theft,D31,21,Humber Summit (21),43.7496681,-79.5635757,159282
-79.407547,43.7311516,172265,GO-2017726481,2017-04-24T19:00:00.000Z,2017-04-25T15:19:00.000Z,House,2135,210,Theft Of Motor Vehicle,2017,April,25,115,Tuesday   ,15,2017,April,24,114,Monday    ,19,Auto Theft,D32,105,Lawrence Park North (105),43.7311516,-79.407547,159283
-79.407486,43.6682053,172266,GO-2017724485,2017-04-24T23:00:00.000Z,2017-04-25T10:04:00.000Z,Apartment,2135,210,Theft Of Motor Vehicle,2017,April,25,115,Tuesday   ,10,2017,April,24,114,Monday    ,23,Auto Theft,D14,95,Annex (95),43.6682053,-79.407486,159284
-79.3210144,43.7856216,172267,GO-20161193991,2016-07-07T23:00:00.000Z,2016-07-08T09:50:00.000Z,House,2135,210,Theft Of Motor Vehicle,2016,July,8,190,Friday    ,9,2016,July,7,189,Thursday  ,23,Auto Theft,D42,117,L'Amoreaux (117),43.7856216,-79.3210144,159285
-79.28823850000002,43.8062515,172268,GO-20161206771,2016-07-09T20:00:00.000Z,2016-07-10T08:20:00.000Z,House,2135,210,Theft Of Motor Vehicle,2016,July,10,192,Sunday    ,8,2016,July,9,191,Saturday  ,20,Auto Theft,D42,129,Agincourt North (129),43.8062515,-79.2882385,159286
-79.2798691,43.735244799999982,172269,GO-2017721477,2017-04-19T18:00:00.000Z,2017-04-24T20:10:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,April,24,114,Monday    ,20,2017,April,19,109,Wednesday ,18,Auto Theft,D41,125,Ionview (125),43.7352448,-79.2798691,159287
-79.5330124,43.7166672,172270,GO-2017737113,2017-04-25T07:20:00.000Z,2017-04-27T07:38:00.000Z,House,2135,210,Theft Of Motor Vehicle,2017,April,27,117,Thursday  ,7,2017,April,25,115,Tuesday   ,7,Auto Theft,D31,23,Pelmo Park-Humberlea (23),43.7166672,-79.5330124,159288
-79.2396317,43.7974586,172271,GO-2017534298,2017-03-25T19:00:00.000Z,2017-03-26T11:42:00.000Z,House,2135,210,Theft Of Motor Vehicle,2017,March,26,85,Sunday    ,11,2017,March,25,84,Saturday  ,19,Auto Theft,D42,132,Malvern (132),43.7974586,-79.2396317,159289
-79.2866669,43.7798843,172272,GO-2017746821,2017-04-13T10:00:00.000Z,2017-04-28T15:47:00.000Z,Commercial,2135,210,Theft Of Motor Vehicle,2017,April,28,118,Friday    ,15,2017,April,13,103,Thursday  ,10,Auto Theft,D42,128,Agincourt South-Malvern West (128),43.7798843,-79.2866669,159290
-79.3140793,43.8097153,172273,GO-2017758141,2017-04-29T23:00:00.000Z,2017-04-30T11:10:00.000Z,House,2135,210,Theft Of Motor Vehicle,2017,April,30,120,Sunday    ,11,2017,April,29,119,Saturday  ,23,Auto Theft,D42,116,Steeles (116),43.8097153,-79.3140793,159291
-79.5290909,43.7685509,172274,GO-2017762640,2017-04-30T23:15:00.000Z,2017-05-01T06:24:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,May,1,121,Monday    ,6,2017,April,30,120,Sunday    ,23,Auto Theft,D31,24,Black Creek (24),43.7685509,-79.5290909,159292
-79.620681800000014,43.7433586,172275,GO-2017781073,2017-05-02T01:13:00.000Z,2017-05-03T20:42:00.000Z,Commercial,2135,210,Theft Of Motor Vehicle,2017,May,3,123,Wednesday ,20,2017,May,2,122,Tuesday   ,1,Auto Theft,D23,1,West Humber-Clairville (1),43.7433586,-79.6206818,159293
-79.213455199999984,43.7857361,172276,GO-2017787957,2017-05-04T08:00:00.000Z,2017-05-04T21:42:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,May,4,124,Thursday  ,21,2017,May,4,124,Thursday  ,8,Auto Theft,D43,135,Morningside (135),43.7857361,-79.2134552,159294
-79.3306427,43.7599907,172277,GO-2017208752,2017-02-02T19:55:00.000Z,2017-02-02T19:57:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,February,2,33,Thursday  ,19,2017,February,2,33,Thursday  ,19,Auto Theft,D33,45,Parkwoods-Donalda (45),43.7599907,-79.3306427,159295
-79.287284900000017,43.819912,172278,GO-2017799091,2017-05-06T01:00:00.000Z,2017-05-06T17:18:00.000Z,House,2135,210,Theft Of Motor Vehicle,2017,May,6,126,Saturday  ,17,2017,May,6,126,Saturday  ,1,Auto Theft,D42,130,Milliken (130),43.819912,-79.2872849,159296
-79.4258957,43.7364082,172279,GO-2017807703,2017-05-07T19:00:00.000Z,2017-05-08T07:45:00.000Z,Other,2135,210,Theft Of Motor Vehicle,2017,May,8,128,Monday    ,7,2017,May,7,127,Sunday    ,19,Auto Theft,D32,39,Bedford Park-Nortown (39),43.7364082,-79.4258957,159297
-79.4813309,43.683521299999988,172280,GO-2017801485,2017-05-07T02:38:00.000Z,2017-05-07T02:38:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,May,7,127,Sunday    ,2,2017,May,7,127,Sunday    ,2,Auto Theft,D12,111,Rockcliffe-Smythe (111),43.6835213,-79.4813309,159298
-79.3734131,43.7907104,172281,GO-2017814107,2017-05-08T23:00:00.000Z,2017-05-09T06:15:00.000Z,Other,2135,210,Theft Of Motor Vehicle,2017,May,9,129,Tuesday   ,6,2017,May,8,128,Monday    ,23,Auto Theft,D33,49,Bayview Woods-Steeles (49),43.7907104,-79.3734131,159299
-79.4124756,43.7603607,172282,GO-2017819404,2017-05-05T10:00:00.000Z,2017-05-09T21:02:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,May,9,129,Tuesday   ,21,2017,May,5,125,Friday    ,10,Auto Theft,D32,38,Lansing-Westgate (38),43.7603607,-79.4124756,159300
-79.2938385,43.7605705,172283,GO-20161304034,2016-07-24T20:00:00.000Z,2016-07-25T11:25:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2016,July,25,207,Monday    ,11,2016,July,24,206,Sunday    ,20,Auto Theft,D41,119,Wexford/Maryvale (119),43.7605705,-79.2938385,159301
-79.4007111,43.6547699,172284,GO-2017841838,2017-05-13T03:30:00.000Z,2017-05-13T07:42:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,May,13,133,Saturday  ,7,2017,May,13,133,Saturday  ,3,Auto Theft,D14,78,Kensington-Chinatown (78),43.6547699,-79.4007111,159302
-79.414382900000021,43.7286453,172285,GO-2017853709,2017-05-14T16:00:00.000Z,2017-05-15T08:13:00.000Z,House,2135,210,Theft Of Motor Vehicle,2017,May,15,135,Monday    ,8,2017,May,14,134,Sunday    ,16,Auto Theft,D32,105,Lawrence Park North (105),43.7286453,-79.4143829,159303
-79.5650253,43.6691437,172286,GO-2017847870,2017-05-13T23:00:00.000Z,2017-05-14T06:35:00.000Z,House,2135,210,Theft Of Motor Vehicle,2017,May,14,134,Sunday    ,6,2017,May,13,133,Saturday  ,23,Auto Theft,D22,11,Eringate-Centennial-West Deane (11),43.6691437,-79.5650253,159304
-79.476203900000016,43.6810722,172287,GO-2017865694,2017-05-16T22:43:00.000Z,2017-05-16T22:43:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,May,16,136,Tuesday   ,22,2017,May,16,136,Tuesday   ,22,Auto Theft,D12,111,Rockcliffe-Smythe (111),43.6810722,-79.4762039,159305
-79.488922100000011,43.7430916,172288,GO-2017853730,2017-05-15T01:30:00.000Z,2017-05-15T08:39:00.000Z,House,2135,210,Theft Of Motor Vehicle,2017,May,15,135,Monday    ,8,2017,May,15,135,Monday    ,1,Auto Theft,D31,26,Downsview-Roding-CFB (26),43.7430916,-79.4889221,159306
-79.5187607,43.769165,172289,GO-20161631179,2016-09-13T10:30:00.000Z,2016-09-13T22:09:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2016,September,13,257,Tuesday   ,22,2016,September,13,257,Tuesday   ,10,Auto Theft,D31,24,Black Creek (24),43.769165,-79.5187607,159307
-79.5396423,43.7461166,172290,GO-2017873734,2017-05-17T22:00:00.000Z,2017-05-18T06:04:00.000Z,House,2135,210,Theft Of Motor Vehicle,2017,May,18,138,Thursday  ,6,2017,May,17,137,Wednesday ,22,Auto Theft,D31,22,Humbermede (22),43.7461166,-79.5396423,159308
-79.5372925,43.7170258,172291,GO-2017849844,2017-04-26T18:20:00.000Z,2017-05-14T14:26:00.000Z,Commercial,2135,210,Theft Of Motor Vehicle,2017,May,14,134,Sunday    ,14,2017,April,26,116,Wednesday ,18,Auto Theft,D31,23,Pelmo Park-Humberlea (23),43.7170258,-79.5372925,159309
-79.4351196,43.720768,172292,GO-2017874601,2017-05-17T23:30:00.000Z,2017-05-18T08:57:00.000Z,House,2135,210,Theft Of Motor Vehicle,2017,May,18,138,Thursday  ,8,2017,May,17,137,Wednesday ,23,Auto Theft,D32,32,Englemount-Lawrence (32),43.720768,-79.4351196,159310
-79.6075745,43.7386208,172293,GO-2017879528,2017-05-18T13:30:00.000Z,2017-05-18T22:03:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,May,18,138,Thursday  ,22,2017,May,18,138,Thursday  ,13,Auto Theft,D23,1,West Humber-Clairville (1),43.7386208,-79.6075745,159311
-79.3857346,43.7264977,172294,GO-201786430,2017-01-15T03:37:00.000Z,2017-01-15T03:42:00.000Z,House,2135,210,Theft Of Motor Vehicle,2017,January,15,15,Sunday    ,3,2017,January,15,15,Sunday    ,3,Auto Theft,D53,41,Bridle Path-Sunnybrook-York Mills (41),43.7264977,-79.3857346,159312
-79.32021330000002,43.7588081,172295,GO-2017892542,2017-05-20T12:00:00.000Z,2017-05-20T21:26:00.000Z,Apartment,2135,210,Theft Of Motor Vehicle,2017,May,20,140,Saturday  ,21,2017,May,20,140,Saturday  ,12,Auto Theft,D33,45,Parkwoods-Donalda (45),43.7588081,-79.3202133,159313
-79.4060211,43.6523132,172296,GO-2017896275,2017-05-20T23:30:00.000Z,2017-05-21T14:37:00.000Z,Commercial,2135,210,Theft Of Motor Vehicle,2017,May,21,141,Sunday    ,14,2017,May,20,140,Saturday  ,23,Auto Theft,D14,78,Kensington-Chinatown (78),43.6523132,-79.4060211,159314
-79.6324615,43.747764600000011,172297,GO-2017901711,2017-05-17T19:00:00.000Z,2017-05-22T13:37:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,May,22,142,Monday    ,13,2017,May,17,137,Wednesday ,19,Auto Theft,D23,1,West Humber-Clairville (1),43.7477646,-79.6324615,159315
-79.212547299999983,43.812088,172298,GO-2017886976,2017-05-19T23:00:00.000Z,2017-05-19T23:20:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,May,19,139,Friday    ,23,2017,May,19,139,Friday    ,23,Auto Theft,D42,132,Malvern (132),43.812088,-79.2125473,159316
-79.33032990000001,43.8082924,172299,GO-2017889240,2017-05-19T17:00:00.000Z,2017-05-20T10:21:00.000Z,House,2135,210,Theft Of Motor Vehicle,2017,May,20,140,Saturday  ,10,2017,May,19,139,Friday    ,17,Auto Theft,D42,116,Steeles (116),43.8082924,-79.3303299,159317
-79.3469543,43.7652893,172300,GO-20171267532,2017-07-13T18:00:00.000Z,2017-07-15T07:59:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,July,15,196,Saturday  ,7,2017,July,13,194,Thursday  ,18,Auto Theft,D33,45,Parkwoods-Donalda (45),43.7652893,-79.3469543,159318
-79.4111404,43.7561417,172301,GO-20171263987,2017-07-07T06:00:00.000Z,2017-07-14T17:43:00.000Z,House,2135,210,Theft Of Motor Vehicle,2017,July,14,195,Friday    ,17,2017,July,7,188,Friday    ,6,Auto Theft,D32,38,Lansing-Westgate (38),43.7561417,-79.4111404,159319
-79.4326782,43.7244987,172302,GO-20171280091,2017-07-16T21:30:00.000Z,2017-07-17T08:25:00.000Z,House,2135,210,Theft Of Motor Vehicle,2017,July,17,198,Monday    ,8,2017,July,16,197,Sunday    ,21,Auto Theft,D32,32,Englemount-Lawrence (32),43.7244987,-79.4326782,159320
-79.3240356,43.7421837,172303,GO-20171192238,2017-07-03T23:00:00.000Z,2017-07-04T06:58:00.000Z,House,2135,210,Theft Of Motor Vehicle,2017,July,4,185,Tuesday   ,6,2017,July,3,184,Monday    ,23,Auto Theft,D33,45,Parkwoods-Donalda (45),43.7421837,-79.3240356,159321
-79.6260757,43.7420883,172304,GO-20171262723,2017-07-13T15:30:00.000Z,2017-07-14T14:13:00.000Z,Commercial,2135,210,Theft Of Motor Vehicle,2017,July,14,195,Friday    ,14,2017,July,13,194,Thursday  ,15,Auto Theft,D23,1,West Humber-Clairville (1),43.7420883,-79.6260757,159322
-79.6260757,43.7420883,172305,GO-20171262723,2017-07-13T15:30:00.000Z,2017-07-14T14:13:00.000Z,Commercial,2135,210,Theft Of Motor Vehicle,2017,July,14,195,Friday    ,14,2017,July,13,194,Thursday  ,15,Auto Theft,D23,1,West Humber-Clairville (1),43.7420883,-79.6260757,159323
-79.4298248,43.7755203,172306,GO-20171282276,2017-07-17T00:30:00.000Z,2017-07-17T14:13:00.000Z,House,2135,210,Theft Of Motor Vehicle,2017,July,17,198,Monday    ,14,2017,July,17,198,Monday    ,0,Auto Theft,D32,37,Willowdale West (37),43.7755203,-79.4298248,159324
-79.5987167,43.7548828,172307,GO-20171293334,2017-07-18T19:30:00.000Z,2017-07-19T06:19:00.000Z,House,2135,210,Theft Of Motor Vehicle,2017,July,19,200,Wednesday ,6,2017,July,18,199,Tuesday   ,19,Auto Theft,D23,2,Mount Olive-Silverstone-Jamestown (2),43.7548828,-79.5987167,159325
-79.3847122,43.6580772,172308,GO-20171290931,2017-07-17T20:30:00.000Z,2017-07-18T19:38:00.000Z,Commercial,2135,210,Theft Of Motor Vehicle,2017,July,18,199,Tuesday   ,19,2017,July,17,198,Monday    ,20,Auto Theft,D52,76,Bay Street Corridor (76),43.6580772,-79.3847122,159326
-79.291465800000012,43.726997399999988,172309,GO-20171296467,2017-07-19T14:00:00.000Z,2017-07-19T14:52:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,July,19,200,Wednesday ,14,2017,July,19,200,Wednesday ,14,Auto Theft,D41,119,Wexford/Maryvale (119),43.7269974,-79.2914658,159327
-79.4897003,43.7107391,172310,GO-20171307513,2017-07-21T02:30:00.000Z,2017-07-21T07:48:00.000Z,House,2135,210,Theft Of Motor Vehicle,2017,July,21,202,Friday    ,7,2017,July,21,202,Friday    ,2,Auto Theft,D12,29,Maple Leaf (29),43.7107391,-79.4897003,159328
-79.4480896,43.657238,172311,GO-20171250974,2017-07-12T15:00:00.000Z,2017-07-12T18:22:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,July,12,193,Wednesday ,18,2017,July,12,193,Wednesday ,15,Auto Theft,D11,83,Dufferin Grove (83),43.657238,-79.4480896,159329
-79.2770309,43.7516556,172312,GO-20171282949,2017-07-17T15:12:00.000Z,2017-07-17T15:54:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,July,17,198,Monday    ,15,2017,July,17,198,Monday    ,15,Auto Theft,D41,126,Dorset Park (126),43.7516556,-79.2770309,159330
-79.4370346,43.6552162,172313,GO-20171304673,2017-07-20T14:30:00.000Z,2017-07-20T18:49:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,July,20,201,Thursday  ,18,2017,July,20,201,Thursday  ,14,Auto Theft,D11,83,Dufferin Grove (83),43.6552162,-79.4370346,159331
-79.2538681,43.7021065,172314,GO-20171321509,2017-07-23T02:00:00.000Z,2017-07-23T10:57:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,July,23,204,Sunday    ,10,2017,July,23,204,Sunday    ,2,Auto Theft,D41,122,Birchcliffe-Cliffside (122),43.7021065,-79.2538681,159332
-79.2250748,43.733242,172315,GO-20171268587,2017-07-13T19:00:00.000Z,2017-07-15T11:56:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,July,15,196,Saturday  ,11,2017,July,13,194,Thursday  ,19,Auto Theft,D43,139,Scarborough Village (139),43.733242,-79.2250748,159333
-79.5852356,43.7147636,172316,GO-2016563306,2016-04-02T23:30:00.000Z,2016-04-03T05:50:00.000Z,Commercial,2135,210,Theft Of Motor Vehicle,2016,April,3,94,Sunday    ,5,2016,April,2,93,Saturday  ,23,Auto Theft,D23,1,West Humber-Clairville (1),43.7147636,-79.5852356,159334
-79.4301758,43.7209435,172317,GO-20171329112,2017-07-24T14:00:00.000Z,2017-07-24T14:59:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,July,24,205,Monday    ,14,2017,July,24,205,Monday    ,14,Auto Theft,D32,39,Bedford Park-Nortown (39),43.7209435,-79.4301758,159335
-79.4711761,43.7278938,172318,GO-20171339616,2017-07-25T22:30:00.000Z,2017-07-26T06:11:00.000Z,House,2135,210,Theft Of Motor Vehicle,2017,July,26,207,Wednesday ,6,2017,July,25,206,Tuesday   ,22,Auto Theft,D32,26,Downsview-Roding-CFB (26),43.7278938,-79.4711761,159336
-79.4247208,43.7159729,172319,GO-20171340151,2017-07-25T22:00:00.000Z,2017-07-26T08:28:00.000Z,House,2135,210,Theft Of Motor Vehicle,2017,July,26,207,Wednesday ,8,2017,July,25,206,Tuesday   ,22,Auto Theft,D53,39,Bedford Park-Nortown (39),43.7159729,-79.4247208,159337
-79.3663177,43.6566505,172320,GO-2017709164,2017-04-13T13:00:00.000Z,2017-04-22T21:48:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,April,22,112,Saturday  ,21,2017,April,13,103,Thursday  ,13,Auto Theft,D51,73,Moss Park (73),43.6566505,-79.3663177,159338
-79.5642166,43.6768417,172321,GO-20171347974,2017-07-22T15:00:00.000Z,2017-07-27T11:57:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,July,27,208,Thursday  ,11,2017,July,22,203,Saturday  ,15,Auto Theft,D23,7,Willowridge-Martingrove-Richview (7),43.6768417,-79.5642166,159339
